id,title,ministry,description,category,type,state,benefits,eligibility,documents_required,amount,short_benefits,interest_rate,tenure_max,collateral_required,moratorium_months,interest_subvention,lending_partners,subsidy_percentage,subsidy_max_amount,dbt_status,vendor_empanelled,gender,age_min,age_max,income_limit,caste,residence,deadline,status,application_url,tags,applications_count,created_by,created_at,updated_at
9979a621-6915-4420-a740-e3d4e5061a84,Poshan Abhiyaan / Saksham Anganwadi and Poshan 2.0 - Detailed,Ministry of Women and Child Development,"Poshan Abhiyaan and the strengthened Saksham Anganwadi & Poshan 2.0 aim to improve nutritional outcomes for children, adolescent girls, pregnant women and lactating mothers through Anganwadi services, growth monitoring, supplementary nutrition and behaviour change.",Healthcare,Scheme,Central,"[""Supplementary nutrition through Anganwadi Centres"",""Growth monitoring and counselling"",""Support for pregnant women, lactating mothers and children under 6"",""Adolescent girl nutrition components"",""Convergence with health services""]","[""Children under 6 years, pregnant women, lactating mothers and adolescent girls registered at Anganwadi"",""As per ICDS / Poshan guidelines"",""Who is NOT eligible: Those outside the target age and category groups""]","[""Aadhaar Card"",""MCP Card / Anganwadi registration"",""Birth related documents for children""]",,Nutrition Support via Anganwadi for Women & Children,,,,,,,,,,,All,0,19,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://icds-wcd.nic.in/ or Poshan tracker related portals,"[""poshan"",""anganwadi"",""nutrition"",""icds"",""women child""]",0,,2026-08-16T18:05:08.950591,2026-08-16T18:05:08.950592
9e714f77-a59c-4910-a0e7-c24e3b91f938,Integrated Child Development Services (ICDS) - Comprehensive,Ministry of Women and Child Development,"ICDS is one of the world's largest programmes for early childhood care and development. It provides a package of services including supplementary nutrition, immunisation, health check-up, referral, pre-school education and nutrition & health education through Anganwadi Centres.",Healthcare,Scheme,Central,"[""Supplementary nutrition for children under 6, pregnant and lactating women"",""Pre-school non-formal education"",""Immunisation, health check-up and referral services"",""Nutrition and health education"",""Anganwadi based delivery close to the community""]","[""Children under 6 years, pregnant women and lactating mothers in the Anganwadi area"",""Open to all eligible beneficiaries in the catchment"",""Who is NOT eligible: Those outside the target age and physiological groups""]","[""Aadhaar Card preferred"",""MCP Card / Anganwadi registration"",""Birth related documents for children""]",,Supplementary Nutrition + Pre-School + Health Services via Anganwadi,,,,,,,,,,,All,0,6,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://icds-wcd.nic.in/,"[""icds"",""anganwadi"",""child development"",""nutrition"",""pre school""]",0,,2026-08-16T18:05:08.950724,2026-08-16T18:05:08.950726
4bc5965b-d88b-4ca0-a10c-ac7ccf25e2de,Pradhan Mantri Matru Vandana Yojana (PMMVY) - Full Details,Ministry of Women and Child Development,"PMMVY provides cash maternity benefit to pregnant women and lactating mothers for the first living child to improve health-seeking behaviour and nutrition. Benefits are linked to antenatal check-ups, delivery and vaccination milestones.",Healthcare,Scheme,Central,"[""Cash incentive of Rs 5,000 in instalments"",""Promotes antenatal care, institutional delivery and immunisation"",""Direct Benefit Transfer to the woman's account"",""Supports maternal and child nutrition""]","[""Pregnant woman or lactating mother for the first living child"",""Age 19 years and above"",""Must complete prescribed health check-ups and vaccinations for full benefit"",""Who is NOT eligible: Women for second or subsequent living child (with limited exceptions)""]","[""Aadhaar Card of the woman"",""MCP Card / pregnancy records"",""Bank Account details of the woman""]",5000,"Rs 5,000 Maternity Cash Benefit for First Child",,,,,,,,,,,Female,19,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://pmmvy.wcd.gov.in/,"[""pmmvy"",""maternity benefit"",""pregnant women"",""first child"",""dbt""]",0,,2026-08-16T18:05:08.950748,2026-08-16T18:05:08.950749
247a9c52-3491-4f65-a3f1-7d33f4d98687,Pradhan Mantri Ujjwala Yojana (PMUY) - Detailed,Ministry of Petroleum and Natural Gas,"PMUY provides free LPG connections to women from poor households to reduce dependence on traditional cooking fuels, improve health and empower women. It includes deposit-free connection and first refill support in many phases.",Social Welfare,Subsidy,Central,"[""Deposit-free LPG connection in the name of the woman"",""Support for first refill and stove in eligible cases"",""Improved indoor air quality and health"",""Women empowerment through cleaner cooking fuel""]","[""Woman from a poor household (as per SECC or state-identified criteria)"",""No existing LPG connection in the household"",""Adult woman as the beneficiary"",""Who is NOT eligible: Households already having LPG connection""]","[""Aadhaar Card"",""BPL / ration card / SECC related proof"",""Bank Account details"",""Passport size photograph"",""Proof of address""]",1600,Free LPG Connection for Women from Poor Households,,,,,,,100.0,1600,true,true,Female,18,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.pmuy.gov.in/,"[""pmuy"",""ujjwala"",""lpg"",""women"",""clean cooking""]",0,,2026-08-16T18:05:08.950786,2026-08-16T18:05:08.950788
b39549fb-5168-4ac5-b21b-f72a07557ca8,Jal Jeevan Mission (JJM) / Har Ghar Jal - Detailed,Ministry of Jal Shakti,Jal Jeevan Mission aims to provide Functional Household Tap Connection (FHTC) to every rural household with adequate quantity and prescribed quality of water on a regular and long-term basis. It focuses on source sustainability and community participation.,Social Welfare,Scheme,Central,"[""Tap water connection to every rural household"",""Adequate quantity (55 litres per capita per day) of safe water"",""Community ownership and grey water management"",""Improved health and reduced drudgery for women""]","[""Rural households in villages covered under the Mission"",""As per village action plan and implementation progress"",""Who is NOT eligible: Purely urban households under this specific mission""]","[""Aadhaar Card"",""Residence proof in the village"",""Household details for connection""]",,Functional Tap Water Connection to Every Rural Household,,,,,,,,,,,All,,,,"[""General"",""OBC"",""SC"",""ST""]",Rural,Ongoing,Active,https://jaljeevanmission.gov.in/,"[""jal jeevan mission"",""har ghar jal"",""tap water"",""rural water""]",0,,2026-08-16T18:05:08.950813,2026-08-16T18:05:08.950814
d34b5590-ea19-4599-9a4c-c19c89c0fdd9,Swachh Bharat Mission (SBM) - Grameen & Urban - Detailed,Ministry of Jal Shakti / Ministry of Housing and Urban Affairs,"Swachh Bharat Mission focuses on achieving open defecation free status, solid and liquid waste management, and behavioural change for cleanliness in both rural and urban areas. It provides incentive support for toilet construction and waste management infrastructure.",Social Welfare,Subsidy,Central,"[""Incentive for individual household latrine construction"",""Support for community toilets and solid waste management"",""Behavioural change communication"",""Improved sanitation and dignity""]","[""Households without toilets in eligible categories"",""Urban and rural local bodies for community infrastructure"",""Who is NOT eligible: Households already having functional toilets in many incentive components""]","[""Aadhaar Card"",""Residence proof"",""Bank Account details"",""Photograph of toilet site if required""]",12000,Toilet Construction Incentive + Sanitation Support,,,,,,,100.0,12000,true,false,All,,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://swachhbharatmission.gov.in/,"[""swachh bharat"",""sbm"",""toilet"",""sanitation"",""odf""]",0,,2026-08-16T18:06:20.783051,2026-08-16T18:06:20.783091
68fbfd45-0e6c-4fdc-9584-6be701ef4ede,Pradhan Mantri Awas Yojana - Urban (PMAY-U) - Detailed Current,Ministry of Housing and Urban Affairs,"PMAY-Urban aims to provide housing for all eligible urban families. Under various verticals including Beneficiary Led Construction, Affordable Housing in Partnership and other components, financial assistance is provided for construction or purchase of houses, with focus on EWS and LIG.",Housing,Subsidy,Central,"[""Financial assistance for construction or upgradation of houses"",""Interest subsidy benefits in residual CLSS cases"",""Preference for female ownership or joint ownership"",""Convergence with basic amenities"",""Support for EWS and LIG categories""]","[""Urban families not owning a pucca house in India"",""Income criteria for EWS/LIG as notified"",""Who is NOT eligible: Families already owning a pucca house anywhere in India""]","[""Aadhaar Card"",""Income Certificate"",""Affidavit of no existing pucca house"",""Bank Account details"",""Land or property documents if applicable""]",250000,Financial Assistance for Urban Housing (EWS/LIG),,,,,,,,250000,true,false,All,18,,600000,"[""General"",""OBC"",""SC"",""ST""]",Urban,Ongoing,Active,https://pmaymis.gov.in/,"[""pmay-u"",""pmay urban"",""housing for all"",""ews"",""lig""]",0,,2026-08-16T18:06:20.783126,2026-08-16T18:06:20.783127
ac55805c-8f80-4c0d-a8db-645fe4b0a0b9,Pradhan Mantri Awas Yojana - Gramin (PMAY-G) - Detailed,Ministry of Rural Development,"PMAY-Gramin aims to provide pucca houses with basic amenities to houseless households and those living in kutcha or dilapidated houses in rural areas. Financial assistance is provided for construction of houses, with preference to vulnerable groups.",Housing,Subsidy,Central,"[""Financial assistance of Rs 1.20 lakh in plain areas and Rs 1.30 lakh in hilly/difficult areas"",""Support for construction of pucca house"",""Convergence with toilets, LPG, electricity and water schemes"",""House preferably in the name of female member or joint ownership""]","[""Rural households that are houseless or living in zero, one or two room kutcha houses"",""As per SECC 2011 data and subsequent exclusions/inclusions by Gram Sabha"",""Who is NOT eligible: Households already owning pucca house or those excluded after verification""]","[""Aadhaar Card"",""Job card / SECC related details"",""Bank Account details"",""Land documents if required"",""Consent for female ownership where applicable""]",130000,Rs 1.20 - 1.30 Lakh for Rural Pucca House,,,,,,,100.0,130000,true,false,All,18,,,"[""General"",""OBC"",""SC"",""ST""]",Rural,Ongoing,Active,https://pmayg.nic.in/,"[""pmay-g"",""pmay gramin"",""rural housing"",""pucca house"",""subsidy""]",0,,2026-08-16T18:06:20.783147,2026-08-16T18:06:20.783149
ce7c57d6-b9a7-48b2-80a4-ea5ad5681951,Credit Linked Subsidy Scheme (CLSS) under PMAY - Residual,Ministry of Housing and Urban Affairs,"CLSS component under PMAY-Urban provided interest subsidy on home loans for EWS, LIG and MIG beneficiaries for acquisition or construction of houses. Residual and related interest subsidy benefits continue for eligible beneficiaries.",Housing,Subsidy,Central,"[""Interest subsidy on housing loans for eligible income categories"",""Reduces EMI burden for first-time home buyers"",""Support for EWS, LIG and previously MIG segments"",""Linked to PMAY-Urban goals of Housing for All""]","[""First-time home buyers in eligible income groups (EWS/LIG)"",""House should meet carpet area norms of the scheme"",""Who is NOT eligible: Those already owning a pucca house in the country""]","[""Aadhaar Card"",""Income Certificate"",""Loan sanction documents from bank"",""Property documents"",""Affidavit of no existing house""]",267000,Interest Subsidy on Home Loans for EWS/LIG,,,,,,,,267000,true,false,All,18,70,600000,"[""General"",""OBC"",""SC"",""ST""]",Urban,As per residual notifications,Active,https://pmaymis.gov.in/,"[""clss"",""pmay urban"",""interest subsidy"",""housing loan"",""ews lig""]",0,,2026-08-16T18:06:20.783165,2026-08-16T18:06:20.783166
6aae2089-51aa-4d34-967c-6b43788f019d,Pradhan Mantri Gram Sadak Yojana (PMGSY) - Detailed,Ministry of Rural Development,"Pradhan Mantri Gram Sadak Yojana aims to provide all-weather road connectivity to eligible unconnected rural habitations. It focuses on new connectivity and upgradation of existing rural roads to improve access to markets, health and education facilities.",Social Welfare,Scheme,Central,"[""All-weather road connectivity to rural habitations"",""Upgradation of existing rural roads"",""Improved access to markets, schools and health centres"",""Employment generation during construction"",""Long-term rural economic development""]","[""Eligible unconnected habitations as per population criteria and core network"",""Implemented by state rural roads agencies"",""Who is NOT eligible: Already connected habitations for new connectivity component""]","[""Project proposals from state agencies"",""Technical and environmental clearances""]",,All-Weather Rural Road Connectivity,,,,,,,,,,,All,,,,"[""General"",""OBC"",""SC"",""ST""]",Rural,Ongoing,Active,https://pmgsy.nic.in/,"[""pmgsy"",""rural roads"",""all weather connectivity"",""gram sadak""]",0,,2026-08-16T18:06:20.783218,2026-08-16T18:06:20.783221
7a3f719c-c793-4e64-8af0-db8d23a1d376,Deen Dayal Antyodaya Yojana - National Urban Livelihoods Mission (DAY-NULM) - Detailed,Ministry of Housing and Urban Affairs,"DAY-NULM aims to reduce poverty and vulnerability of urban poor households by enabling them to access gainful self-employment and skilled wage employment opportunities, resulting in an appreciable improvement in their livelihoods on a sustainable basis.",Social Welfare,Scheme,Central,"[""Formation and support of Self Help Groups in urban areas"",""Skill training and placement support"",""Self-employment and micro-enterprise credit support"",""Shelter for urban homeless"",""Support for street vendors""]","[""Urban poor households, especially women, SC/ST and vulnerable groups"",""As per city-level implementation and vulnerability criteria"",""Who is NOT eligible: Rural households under this specific urban mission""]","[""Aadhaar Card"",""Urban residence proof"",""BPL or vulnerability related documents"",""Bank Account details""]",,"Urban Livelihoods, Skill & SHG Support for Urban Poor",,,,,,,,,,,All,18,,,"[""General"",""OBC"",""SC"",""ST""]",Urban,Ongoing,Active,https://nulm.gov.in/,"[""day-nulm"",""urban livelihoods"",""shg"",""skill"",""street vendor""]",0,,2026-08-16T18:06:20.783239,2026-08-16T18:06:20.783240
23f4a02b-2813-4d3a-87d4-c85c88063a7f,Pradhan Mantri Street Vendor's AtmaNirbhar Nidhi (PM SVANidhi) - Detailed,Ministry of Housing and Urban Affairs,PM SVANidhi provides affordable working capital loans to street vendors to resume and expand their livelihoods. It offers collateral-free loans in tranches with interest subsidy on timely repayment and incentives for digital transactions.,Business,Loan,Central,"[""Collateral-free working capital loans in tranches (up to Rs 50,000 in later cycles)"",""Interest subsidy of 7% on timely repayment"",""Cashback incentives for digital transactions"",""No collateral required"",""Helps formalise street vendors""]","[""Street vendors operating in urban areas including Census Towns"",""Vendors identified by ULB or possessing Certificate of Vending"",""Age 18 years and above"",""Who is NOT eligible: Vendors purely in non-Census rural areas in most cases""]","[""Aadhaar Card"",""Vending Certificate or ULB ID"",""Bank Account details"",""Passport size photograph""]",50000,"Up to Rs 50,000 Collateral-Free Loan + 7% Interest Subsidy",12.0,24,false,0,7.0,"[""Banks"",""NBFCs"",""MFIs"",""RRBs""]",,,,,All,18,,,"[""General"",""OBC"",""SC"",""ST""]",Urban,Ongoing,Active,https://pmsvanidhi.mohua.gov.in/,"[""pm svanidhi"",""street vendor"",""micro credit"",""urban"",""interest subsidy""]",0,,2026-08-16T18:06:20.783328,2026-08-16T18:06:20.783331
65354b31-8c7b-449f-93bd-04a6653c4d24,Smart Cities Mission - Detailed,Ministry of Housing and Urban Affairs,"Smart Cities Mission aims to develop selected cities with core infrastructure, clean and sustainable environment and application of smart solutions. It focuses on area-based development and pan-city solutions using technology and citizen participation.",Technology,Scheme,Central,"[""Funding and technical support for smart city projects"",""Area-based development and pan-city smart solutions"",""Improved urban services through technology"",""Citizen engagement and better quality of life""]","[""Selected Smart Cities and their Special Purpose Vehicles (SPVs)"",""Projects approved under the Mission guidelines"",""Who is NOT eligible: Cities not selected under the Mission""]","[""SPV documents"",""Detailed Project Reports"",""State and ULB approvals""]",,Smart Infrastructure & Technology Solutions for Selected Cities,,,,,,,,,,,All,,,,"[""General"",""OBC"",""SC"",""ST""]",Urban,Ongoing,Active,https://smartcities.gov.in/,"[""smart cities"",""urban development"",""technology"",""spv""]",0,,2026-08-16T18:06:20.783353,2026-08-16T18:06:20.783354
f53e0c4b-f4ba-4686-abe3-c404d24f7e37,Atal Mission for Rejuvenation and Urban Transformation (AMRUT 2.0) - Detailed,Ministry of Housing and Urban Affairs,"AMRUT 2.0 aims to make cities water secure by providing universal water supply through functional taps to all households and managing used water. It also supports city water balance plans, rejuvenation of water bodies and development of green spaces.",Housing,Scheme,Central,"[""Universal water supply through functional household taps"",""Used water management and recycle/reuse"",""Rejuvenation of water bodies and aquifers"",""Green spaces and park development"",""Pey Jal Survekshan and related incentives""]","[""All statutory towns as per AMRUT 2.0 coverage"",""Projects approved under city water action plans"",""Who is NOT eligible: Purely rural water supply under JJM""]","[""City water balance plans and Detailed Project Reports"",""ULB and state approvals""]",,Universal Water Supply & Used Water Management in Cities,,,,,,,,,,,All,,,,"[""General"",""OBC"",""SC"",""ST""]",Urban,Ongoing,Active,https://mohua.gov.in/ or AMRUT portal,"[""amrut 2.0"",""water supply"",""used water"",""urban water security""]",0,,2026-08-16T18:06:20.783368,2026-08-16T18:06:20.783369
f4b93398-77ce-4b4e-be63-b27a7cdae69b,National Urban Health Mission (NUHM) - Detailed,Ministry of Health and Family Welfare,"NUHM is a sub-mission under the National Health Mission that addresses health needs of the urban population, particularly the urban poor, through strengthening of urban primary health infrastructure, outreach and referral services.",Healthcare,Scheme,Central,"[""Urban Primary Health Centres and outreach services"",""Focus on urban poor and vulnerable populations"",""Maternal, child and communicable disease services in urban areas"",""Referral linkages with higher facilities"",""Community health workers in urban settings""]","[""Urban population, with priority to urban poor and vulnerable groups"",""Services delivered through public urban health facilities"",""Who is NOT eligible: No universal exclusion for public health services""]","[""Aadhaar preferred"",""Any identity proof for services""]",,Primary Healthcare Strengthening for Urban Population,,,,,,,,,,,All,,,,"[""General"",""OBC"",""SC"",""ST""]",Urban,Ongoing,Active,https://nhm.gov.in/,"[""nuhm"",""urban health"",""primary healthcare"",""urban poor""]",0,,2026-08-16T18:06:20.783383,2026-08-16T18:06:20.783384
4a01b894-5625-4b33-a4cd-6cdc713e9d27,Pradhan Mantri Kaushal Vikas Yojana (PMKVY) - Detailed,Ministry of Skill Development and Entrepreneurship,"PMKVY is the flagship skill development scheme that provides free short-term skill training and Recognition of Prior Learning (RPL) to youth, with a focus on employment and entrepreneurship outcomes. Training is aligned to National Skill Qualification Framework.",Education,Scheme,Central,"[""Free skill training in NSQF aligned courses"",""Recognition of Prior Learning certification"",""Monetary reward / certificate on successful assessment"",""Placement and entrepreneurship support facilitation"",""Special focus on women, SC/ST and underprivileged youth""]","[""Indian youth in the eligible age group (typically 15-45 years depending on component)"",""As per guidelines of the specific PMKVY version"",""Who is NOT eligible: Those already fully trained and certified in the same job role recently""]","[""Aadhaar Card"",""Educational certificates if required for the course"",""Bank Account details"",""Passport size photographs""]",,Free Skill Training + Certification under PMKVY,,,,,,,,,,,All,15,45,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.pmkvyofficial.org/ or Skill India portal,"[""pmkvy"",""skill development"",""nsqf"",""rpl"",""training""]",0,,2026-08-16T18:07:35.526167,2026-08-16T18:07:35.526233
c6164558-d2a3-4d4c-ac24-f8686756545d,Deen Dayal Upadhyaya Grameen Kaushalya Yojana (DDU-GKY) - Detailed,Ministry of Rural Development,"DDU-GKY is a placement-linked skill development programme for rural poor youth. It provides free training, boarding & lodging (in residential programmes) and facilitates wage employment with minimum salary guarantees and post-placement support.",Education,Scheme,Central,"[""Free skill training in industry-relevant trades"",""Residential facilities and stipend support in many programmes"",""Placement in wage employment"",""Post-placement support and tracking"",""Focus on rural youth including SC/ST and women""]","[""Rural youth from poor households (SECC or state criteria)"",""Age generally 15-35 years (relaxed for special groups)"",""Willing to undergo training and take up placement"",""Who is NOT eligible: Urban youth and those above poverty criteria""]","[""Aadhaar Card"",""Proof of rural residence / BPL or SECC related"",""Age proof"",""Bank Account details"",""Educational certificates if required for the trade""]",,Free Skill Training + Placement for Rural Youth,,,,,,,,,,,All,15,35,,"[""General"",""OBC"",""SC"",""ST""]",Rural,Ongoing,Active,https://ddugky.gov.in/,"[""ddu-gky"",""skill development"",""rural youth"",""placement"",""training""]",0,,2026-08-16T18:07:35.526318,2026-08-16T18:07:35.526320
59204d23-d9e8-43cc-9b93-2f574c04a92e,National Apprenticeship Promotion Scheme (NAPS) - Detailed,Ministry of Skill Development and Entrepreneurship,NAPS promotes apprenticeship training by providing financial support to establishments for engaging apprentices. It shares stipend costs and provides basic training support to make apprenticeship more attractive for both employers and youth.,Education,Scheme,Central,"[""Sharing of stipend cost with employers"",""Support for basic training of apprentices"",""Encourages industry to engage more apprentices"",""Practical on-the-job training for youth"",""Certificate on successful completion""]","[""Establishments engaging apprentices under the Apprentices Act"",""Youth eligible for apprenticeship as per trade and age criteria"",""Who is NOT eligible: Establishments not registered under the scheme""]","[""Establishment registration"",""Apprentice Aadhaar and educational documents"",""As per apprenticeship portal requirements""]",,Stipend Support for Apprenticeship Training,,,,,,,,,,,All,14,35,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.apprenticeshipindia.gov.in/,"[""naps"",""apprenticeship"",""stipend"",""skill"",""on the job training""]",0,,2026-08-16T18:07:35.526341,2026-08-16T18:07:35.526342
2f6bbb42-4c47-4342-bdc1-fb61c661001d,National Career Service (NCS) - Detailed,Ministry of Labour and Employment,"National Career Service portal connects job seekers with employers, provides career counselling, information on skill development and facilitates employment related services. It is the modern avatar of employment exchanges.",Social Welfare,Scheme,Central,"[""Free registration for job seekers and employers"",""Job matching and career counselling"",""Information on skill courses and apprenticeships"",""Model Career Centres support"",""Transparent employment services""]","[""Any Indian job seeker or employer"",""No income restriction for registration"",""Who is NOT eligible: None for basic registration""]","[""Aadhaar Card"",""Educational and experience details for profile"",""Resume upload optional""]",,Free Job Portal + Career Counselling Services,,,,,,,,,,,All,18,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.ncs.gov.in/,"[""ncs"",""national career service"",""job portal"",""employment exchange""]",0,,2026-08-16T18:07:35.526357,2026-08-16T18:07:35.526358
f57fbd9f-37ca-4bac-a48d-8a0942e3a948,eShram Portal - Unorganised Workers Registration - Detailed,Ministry of Labour and Employment,"eShram is the national database of unorganised workers. Registration provides a Universal Account Number (UAN) and enables access to social security schemes, accident insurance and future benefits targeted at unorganised sector workers.",Social Welfare,Scheme,Central,"[""Universal Account Number (UAN) for unorganised workers"",""Accidental insurance cover of Rs 2 lakh through convergence in many cases"",""Gateway to future social security and welfare schemes"",""Portable identity across locations and jobs"",""Helps in delivery of benefits during crises""]","[""Unorganised worker aged 16 to 59 years"",""Not a member of EPFO or ESIC in most cases"",""Aadhaar mandatory"",""Who is NOT eligible: Organised sector workers already covered under EPFO/ESIC""]","[""Aadhaar Card"",""Mobile number linked to Aadhaar"",""Bank Account details (preferred)"",""Occupation details""]",200000,UAN + Accident Insurance Gateway for Unorganised Workers,,,,,,,,,,,All,16,59,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://eshram.gov.in/,"[""eshram"",""unorganised worker"",""uan"",""social security"",""labour""]",0,,2026-08-16T18:07:35.526374,2026-08-16T18:07:35.526375
8dc9386a-02c7-42e8-80f6-30925ed272c6,Pradhan Mantri Shram Yogi Maan-dhan (PM-SYM) - Detailed,Ministry of Labour and Employment,"PM-SYM is a voluntary and contributory pension scheme for unorganised workers. Subscribers receive a minimum assured pension of Rs 3,000 per month after attaining the age of 60 years, with matching contribution from the government.",Social Welfare,Scheme,Central,"[""Minimum assured pension of Rs 3,000 per month after 60 years"",""Equal matching contribution by the Central Government"",""Family pension to spouse on death of subscriber"",""Low monthly contribution based on entry age"",""Simple enrolment through CSCs and online""]","[""Unorganised worker aged 18 to 40 years"",""Monthly income up to Rs 15,000"",""Not covered under EPFO, ESIC or NPS (government)"",""Aadhaar and savings bank account mandatory"",""Who is NOT eligible: Organised sector workers and those above income limit""]","[""Aadhaar Card"",""Savings bank account / Jan Dhan account"",""Mobile number""]",3000,"Assured Pension Rs 3,000/month for Unorganised Workers",,,,,,,,,,,All,18,40,180000,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://maandhan.in/ or https://eshram.gov.in/,"[""pm-sym"",""shram yogi maan-dhan"",""unorganised pension"",""3,000 pension""]",0,,2026-08-16T18:07:35.526390,2026-08-16T18:07:35.526391
61195fe9-4814-478e-9257-f0e1a84ad381,Atal Pension Yojana (APY) - Detailed,Ministry of Finance / PFRDA,"Atal Pension Yojana is a government-backed pension scheme for workers in the unorganised sector. Subscribers receive a fixed minimum pension between Rs 1,000 and Rs 5,000 per month after the age of 60, depending on their contribution amount and age of joining.",Finance,Scheme,Central,"[""Guaranteed minimum pension of Rs 1,000 to Rs 5,000 per month after 60 years"",""Government co-contribution for eligible subscribers (for a limited period)"",""Same pension to spouse after subscriber's death"",""Return of corpus to nominee after death of subscriber and spouse"",""Low and flexible contribution options""]","[""Indian citizen aged 18 to 40 years"",""Must have a savings bank account and Aadhaar"",""Primarily targeted at unorganised sector workers"",""Who is NOT eligible: Those already covered under statutory social security schemes in some co-contribution cases""]","[""Aadhaar Card"",""Savings bank account details"",""Mobile number"",""Age proof""]",5000,"Guaranteed Pension Rs 1,000–5,000/month after 60",,,,,,,,,,,All,18,40,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.npscra.nsdl.co.in/ or any bank / post office,"[""atal pension"",""apy"",""unorganised sector"",""pension"",""pfrda""]",0,,2026-08-16T18:07:35.526429,2026-08-16T18:07:35.526431
22b38c16-bfab-4628-983c-9ae592b964e5,Pradhan Mantri Jeevan Jyoti Bima Yojana (PMJJBY) - Detailed,Ministry of Finance,PMJJBY is an affordable life insurance scheme offering Rs 2 lakh life cover for death due to any reason at a very low annual premium. It is available to savings bank account holders in the age group 18-50 years and is renewable yearly.,Finance,Scheme,Central,"[""Life insurance cover of Rs 2 lakh for death due to any reason"",""Very low annual premium (around Rs 436 as per latest rates)"",""Auto-debit from linked bank account"",""Easy enrolment through bank or post office""]","[""Savings bank account holder aged 18 to 50 years"",""Must consent to auto-debit of premium"",""Who is NOT eligible: Persons outside the 18-50 age group at entry""]","[""Aadhaar Card"",""Savings bank account details"",""Consent form for auto-debit""]",200000,Rs 2 Lakh Life Insurance at Very Low Premium,,,,,,,,,,,All,18,50,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing (annual renewal),Active,https://www.jansuraksha.gov.in/ or through banks,"[""pmjjby"",""life insurance"",""jeevan jyoti"",""low premium"",""bank""]",0,,2026-08-16T18:07:35.526469,2026-08-16T18:07:35.526471
82c6ae86-7ac3-4812-af4c-8ca5ab4e1776,Pradhan Mantri Suraksha Bima Yojana (PMSBY) - Detailed,Ministry of Finance,PMSBY is an accident insurance scheme providing Rs 2 lakh cover for accidental death and full disability and Rs 1 lakh for partial disability at an extremely low annual premium of Rs 20. It is linked to savings bank accounts.,Finance,Scheme,Central,"[""Rs 2 lakh for accidental death or full permanent disability"",""Rs 1 lakh for partial permanent disability"",""Annual premium of only Rs 20"",""Auto-debit facility from bank account""]","[""Savings bank account holder aged 18 to 70 years"",""Must give consent for auto-debit"",""Who is NOT eligible: Persons above 70 years at the time of renewal""]","[""Aadhaar Card"",""Savings bank account details"",""Consent for auto-debit""]",200000,Rs 2 Lakh Accident Insurance at Rs 20/year,,,,,,,,,,,All,18,70,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing (annual renewal),Active,https://www.jansuraksha.gov.in/ or through banks,"[""pmsby"",""accident insurance"",""suraksha bima"",""low premium""]",0,,2026-08-16T18:07:35.526496,2026-08-16T18:07:35.526497
fb116b1e-dd87-4fb6-b8f4-120c900d19ad,Pradhan Mantri Jan Dhan Yojana (PMJDY) - Detailed,"Department of Financial Services, Ministry of Finance","Pradhan Mantri Jan Dhan Yojana is the national mission for financial inclusion. It provides universal access to banking facilities with zero-balance savings accounts, RuPay debit cards, accidental insurance cover, overdraft facility and direct benefit transfer readiness for every household.",Finance,Scheme,Central,"[""Zero-balance savings bank account"",""RuPay debit card with inbuilt accident insurance of Rs 2 lakh"",""Overdraft facility up to Rs 10,000 after satisfactory operation"",""Access to Direct Benefit Transfer of government schemes"",""Life cover of Rs 30,000 in eligible cases""]","[""Any Indian citizen (including minors with guardian)"",""No existing bank account required for basic account opening"",""Aadhaar preferred for seeding"",""Who is NOT eligible: Persons already holding multiple full-KYC accounts in some restricted cases""]","[""Aadhaar Card (preferred)"",""Any officially valid identity and address proof"",""Passport size photograph""]",10000,Zero Balance Account + RuPay Card + Insurance + Overdraft,,,,,,,,,,,All,10,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.pmjdy.gov.in/,"[""pmjdy"",""jan dhan"",""financial inclusion"",""zero balance"",""rupay""]",0,,2026-08-16T18:07:35.526514,2026-08-16T18:07:35.526515
